id,name,description,price,category,image_url,rating,review_count,brand,prime_eligible,features,reviews
B07XXVYW65,Kate 10x6.5ft Dark Wood Photo Backdrop for Photographers Horizontal Wooden Texture Floor Backgrounds for Studio Photo Props,"Package Note: Background Stands or Lights not included. Package List: 1x Microfiber Photography Backdrop(Folding). Features: 1. No reflection, Light-proof compared to vinyl or other materials.2. Digital printed, the pattern is realistic and vivid.3. Washable and ironable, no need to worry about cleaning.4. Reusable and durable, once purchase for using several times.5. Seamless, we make sure the integrity of products and no joint on any backdrops. About Shipping: 1. Shipping time: Usually 3-5 days.2. If you do not receive your package for a long time, please contact with us immediately. Product",78.0,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07XXVYW65,3.5,8,Kate,True,"[""[Containing] 1x 10x6.5ft/3m(W) x 2m(H) Microfiber Backdrop(clips or backdrop stand kits are not included). Exclusive custom service for size and pattern is available by contacting us."", ""[Material] Made in premium durable and machine-washable microfiber, which has a greater wrinkle resistance and preservation than vinyl. Once purchase for a long time use."", ""[Color] Each backdrop printed in advanced thermic transfer technology, a specialized printing skill that not only demonstrates completely the vivid color and clear details but avoids fading, helps you"", ""[Pocket] The pocket well hemmed on the top of backdrop makes it easier to hang itself by getting your backdrop stand bar through, without any other extra accessories such as backdrop clips."", ""[Application] Backdrops in multiple topics can be applied for most scenes you can imagine such as personal portrait photoshoot, wedding, birthday party, streaming etc..""]",[]
B087V6XHNV,"Plugable USB C to HDMI Adapter 4K 30Hz, Thunderbolt 3 to HDMI Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018+ iPad Pro, Dell XPS, Thunderbolt 3 Ports and More","Plugable USB C to HDMI Adapter 4K 30Hz, Thunderbolt 3 to HDMI Adapter Compatible with MacBook Pro, Windows, Chromebooks, 2018+ iPad Pro, Dell XPS, Thunderbolt 3 Ports and More",21.95,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B087V6XHNV,4.3,142,Plugable,True,"[""4K RESOLUTION - With this HDMI to USB C Adapter add an HDMI port to connect a monitor to USB-C and Thunderbolt 3 ports. HDMI output supports up to 4K 30Hz offering great picture quality and other reso"", ""EXPAND YOUR WORKSPACE - Thunderbolt 3 to HDMI Adapter converts USB-C DisplayPort Alternate Mode signal from your laptop to HDMI enabling you to expand your workspace to any HDMI TV or monitor. Can be "", ""COMPATIBILITY - Compatible with USB Type-C and Thunderbolt 3 Windows systems, Chromebooks, 2018+ iPad Pro, MacBook Air and MacBook Pro, iMac, Dell XPS, Lenovo Thinkpad, HP Spectre x360, and other syst"", ""SMALL CABLE FLEXIBILITY - Small, lightweight HDMI adapter is perfect for travel and constructed with cutting edge materials including a flat, flexible printed circuit cable, providing durability while"", ""2 YEAR WARRANTY - We love our Plugable products, and hope you will too. All of our products are backed with a 2-year limited parts and labor warranty as well as Seattle-based email support""]",[]
B00SK8LK1W,Adafruit FTDI Serial TTL-232 USB Cable [ADA70],"Just about all electronics use TTL serial for debugging, bootloading, programming, serial output, etc. But it's rare for a computer to have a serial port anymore. This is a USB to TTL serial cable, with a FTDI FT232RL usb/serial chip embedded in the head. It has a 6-pin socket at the end with 5V power and ground, as well as RX, TX, RTS and CTS at 3V logic levels. These are perfect for use with a Boarduino, Meggy's, or other Arduino clones and derivatives, and Fuzeboxen. Useful whenever you want to communicate with a TTL serial device, such as an XBee. New! We now have a version with a transluc",24.63,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00SK8LK1W,4.5,67,Adafruit,True,"[""FTDI cable"", ""Translucent body with RX/TX LEDs"", ""Power line provides 5V"", ""Data signals are at 3V"", ""Works with 5V boards with minor tweaking""]","[{""reviewer_name"": ""Customer MB7XQ"", ""rating"": 5.0, ""title"": ""Five Stars"", ""body"": ""These work very well.... All Hail Lady Ada......"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer VJDPA"", ""rating"": 5.0, ""title"": ""Worked great on my Windows 10 computer."", ""body"": ""Worked great on my Windows 10 computer and Win XP. I have used it for flashing ESP-12S and Huzzah wifi modules without any problem."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B08XQ8PS2J,8x8ft Pink Rose Flower Theme Photography Backdrops 3D Pink Floral Newborn Kids Wedding Bridal Shower Photo Background Mother's Day Anniversary Ceremony Couple Photo Props Cake Table Banner,"Details 1. The item color as the picture shown. 2. Made of vinyl cloth. Which is lightweight, thin, easy to carry, durable and wrinkle . 3. May have some creases, but it can be removed. 4. Cannot be washed. 5. Can be folded, easy to place. 6. Non-reflective. 7. The package just have one piece of backdrop. How to remove wrinkles (1)Hang naturally for a few days, no problem. (2) Heat it with a steam iron on the back of item, if necessary, please iron the back surface with steam iron but not dry iron. Then it will be smooth again. Warm-tip Because of the difference between the monitor and the lig",38.9,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08XQ8PS2J,4.5,358,XLL,True,"[""\u029a\u025eSize\uff1a8x8FT 2.4 m wide by 2.4 m tall,Item send by folded, easy to carry"", ""\u029a\u025eMaterial\uff1athe Vinyl Cloth\uff0ccomputer-printed\uff0cvery clear , it can be folded and save room"", ""\u029a\u025eSituation: use for indoor shooting, Use this backdrop in studios, booths, during parties, home decoration,and product photography, as well as for video backdrops or displays. (depending on the backg"", ""\u029a\u025eType: using a series of high-tech digital production equipment carefully made digital pictures inkjet pictures.If necessary,please iron the back surface with steam iron but not dry iron"", ""\u029a\u025eCollapsible and Reused If you need a larger size or custom image please contact me.We will reply you as soon as possible. Thanks!""]",[]
B003XT6OTG,LaCie Rugged All-Terrain Safe 500 GB USB 2.0/FireWire 800 Portable External Hard Drive 301491,"Product Description The LaCie Rugged Safe is the most complete mobile storage solution available. It offers multiple levels of data protection, from its unbreakable hardware encryption and the safest biometric authentication technology, to its shock-proof enclosure. Developed for users that need to protect their data against theft, the Rugged Safe boasts AES (Advanced Encryption Standard) 128-bit encryption. This is the same standard used by the U.S. government and organizations worldwide to protect critical documents. The Rugged Safe also features biometric authentication, which enables perso",146.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B003XT6OTG,3.2,18,LaCie,True,"[""Biometric authentication: up to ten users"", ""128-bit AES hardware encryption for full data protection"", ""Bus-powered and compatible with Mac and PC"", ""Shock-proof rugged design"", ""Design by Neil Poulton""]","[{""reviewer_name"": ""Customer 6V57A"", ""rating"": 4.0, ""title"": ""it is very sturdy and portable in a check-in bag without damage from ..."", ""body"": ""It works exactly as described...unfortunately it works too well. I used this for my home and was the sole user, so I registered 8 fingertips. I also set the password. But should you forget your password and you didn't set your biometric print, LaCie customer support will be unable to help you. The most they can do is do a data swipe of your data and reset it to factory setting to allow you to rese"", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B00M9AEJQA,"Monsoon G1/4"" to 1/2"" ID, 3/4"" OD Chain Gun Compression Fitting for Soft Tubing, Chrome, 4-Pack","Monsoon G1/4"" to 1/2"" ID, 3/4"" OD Chain Gun Compression Fitting for Soft Tubing, Chrome, 4-Pack",25.71,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B00M9AEJQA,5.0,1,Monsoon,True,[],[]
B098ZFMY25,Aruba Instant On AP11 2x2 WiFi Access Point | US Model | Power Source Included (R3J21A),Aruba Instant On AP11 2x2 WiFi Access Point | US Model | Power Source Included (R3J21A),109.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B098ZFMY25,4.4,119,Aruba a Hewlett Packard Enterprise company,True,"[""Aruba Instant On AP11 Indoor Access Points deliver highly affordable Wave 2 802.11ac Wi-Fi for low- to medium-density small business environments. Business-grade capabilities are designed to meet the "", ""Two-Factor Authentication enabled"", ""Powering: AP11 APs can be powered with Power over Ethernet (802.1af Class 2) or using a 12V local power adapter. There are two ordering options depending on what power mode you choose. This model (R3J"", ""Performance: Specified hardware for 867 Mbps on 5 GHz (.11ac) | 300 Mbps on 2.4 GHz (.11n) | Total 1167 Mbps throughput | Unit has one Gigabit 100/1000 uplink connection | recommended for up to 50 max"", ""Warranty & Support: Aruba Instant On 2-year warranty includes 24X7 phone support for the first 90 days and chat support for the entire warranty period. Community support is for as long as you own the ""]","[{""reviewer_name"": ""Customer SIKFQ"", ""rating"": 3.0, ""title"": ""Easy but Limited"", ""body"": ""I bought these access points for use in my home. I wanted something a little more featured than just what my ISP gives me, but didn't want to spend a lot of money on enterprise WiFi. There are a limitations such as when limiting speed on a network you have only pre-set speeds to choose from. I have had limited success when calling for support on them.<br />One feature that does work really well is"", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer MOIXA"", ""rating"": 5.0, ""title"": ""Great easy to use Wireless Access Point"", ""body"": ""Connects quickly and easy to use set up interface."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B09J56DSX4,HEZOOMS DisplayPort to DisplayPort HDMI-Compatible Splitter Adapter MST SST Mode 8K@30Hz 4K@120Hz 1 in 2 Out Directional DP1.4 Splitter Dual Monitor for DP and HD Multi Screen simultaneous displays,HEZOOMS DisplayPort to DisplayPort HDMI-Compatible Splitter Adapter MST SST Mode 8K@30Hz 4K@120Hz 1 in 2 Out Directional DP1.4 Splitter Dual Monitor for DP and HD Multi Screen simultaneous displays,39.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B09J56DSX4,4.0,12,HEZOOMS,True,"[""<b>\u3010INTRODUCTION\u3011</b>This super slim DP to DP+HDMI-Compatible splitter is compact and efficient.It allows you to assign a high-definition source to one monitor and one TV at the same time without any "", ""<b>\u3010MST Mode\u3011</b> 1. In MST extended mode, HDMI-compatible single port output can reach 8K@30Hz, 4K@120Hz. Displayport single port output can reach 8K@30Hz, 4K@144Hz. Displayport and HDMI-compatible 2"", ""<b>\u3010FEATURES\u3011</b> 1. Compatible with all DP inputs and HDMI-Compatible\u3001DP outputs. 2. Comply with DisplayPort 1.4, 1.3, 1.2 and 1.0 specifications. 3. Support Compatible resolution: 8K@30Hz. 4K@144Hz\u3001"", ""<b>\u3010SPECIFICATION\u3011</b>Input Port: 1 x DP Female, 1 x USB Micro B Female. Output Port: 1 x DP Female, 1 x HDMI-Compatible A Female. Bandwidth:32.4Gbps. Operating Temperature:-15\u2103~55\u2103/5\u00b0F~131\u00b0F. Deep Co"", ""<b>\u3010NOTE\u3011</b> 1. Need external power supply: when using, please make sure to use USB cable to power the switch. 2. If you would like to output 8K@30Hz ,4K@144Hz via our splitter in your displays,pleas""]",[]
B06XKRXLDR,"KHOMO - iPad 2 3 and 4 Generation Case - DUAL Series - Super Slim Black Cover with Rubberized back and Smart Auto Wake Sleep Feature for Apple iPad 2, 3rd and 4th.","KHOMO dual Series case choom introduces its best seller case for Apple iPad 2nd, 3rd and 4th Generation. The DUAL Series case continues to be an number one seller! The Ultra slim KHOMO dual case is the perfect choice for those who want a stylish and affordable way to protect their tablet. This chic, lightweight case has a polyurethane front cover and a hard rubberized poly-carbonate back protector. The rubberized poly-carbonate back ensures a firm grip while holding your tablet. 2 Year KHOMO with quick and easy KHOMO service. Check out the KHOMO accessories collection Known as the mobile & tab",11.95,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B06XKRXLDR,4.5,2745,KHOMO,True,"[""\u2714\ufe0f\u2714\ufe0f PLEASE check compatibility first - on the back of your iPad, model number should say A1395, A1490, A1396, A1397, A1416, A1430, A1403, A1458, A1459 or A1460 (iPad 2, 3 & 4 - Released 2011 & 2012)"", ""\u2714\ufe0f smart design: beautifully crafted, Ultra slim outer shell (only 0. 15in) offers durable, yet lightweight protection."", ""\u2714\ufe0f Multiple angles: viewing and typing positions. Fold back to comfortably watch movies and videos, or place it in a lower, more ergonomic angle for typing. It's easy to always get the right view."", ""\u2714\ufe0f Easy Access: all jacks, Ports and buttons are accessible w/o Removing Case Plus precision cut Camera hole and fully functional sleep/wake feature."", ""\u2714\ufe0f scratch protection: soft inner lining provides full protection of screen.""]","[{""reviewer_name"": ""Customer AGOAA"", ""rating"": 5.0, ""title"": ""She like the immediate open screen when you lift the cover"", ""body"": ""Bought it for my wife because our old leather one was giving out. She like the immediate open screen when you lift the cover."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 4XJ6A"", ""rating"": 5.0, ""title"": ""Great case for my iPad 2!!"", ""body"": ""Fits better than I expected. This is a very nice case for my iPad 2. Great seller with fast shipping!!"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer YE4CA"", ""rating"": 4.0, ""title"": ""Good"", ""body"": ""Protects my ipad from scratches and what not. Serves its function. A little overpriced at around 20 dollars but what isn't these days?"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 2IFDA"", ""rating"": 1.0, ""title"": ""Case didn\u2019t fit my iPad even though description said it would"", ""body"": ""Nothing wrong with the case itself. Only issue is that it did not fit my iPad. I\u2019ve ordered this exact product before and they shipped the correct case previously. Unfortunately not this time around \ud83d\ude15"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer VDWYA"", ""rating"": 5.0, ""title"": ""Excellent Case"", ""body"": ""Excellent case.  This is the second one we've bought.  Slim and lightweight."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B0C1Q7DP2X,"trueCABLE Cat6A Shielded Riser (CMR), 1000ft, Green, 23AWG Solid Bare Copper, 750MHz, PoE++ (4PPoE), ETL Listed, Overall Foil Shield (FTP), Bulk Ethernet Cable","trueCABLE Cat6A Shielded Riser (CMR), 1000ft, Green, 23AWG Solid Bare Copper, 750MHz, PoE++ (4PPoE), ETL Listed, Overall Foil Shield (FTP), Bulk Ethernet Cable",318.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0C1Q7DP2X,4.8,450,TRUE CABLE,True,"[""HIGH PERFORMANCE NETWORK CABLE. This riser rated cat 6A lan cable is 23 AWG with 4 pairs (8C). The overall aluminum (AL) foil shield helps eliminate cross-talk and prevents electromagnetic interferenc"", ""HASSLE FREE PACKAGING. 1000 feet (305 meters) has been packaged on a tangle free, easy pull reel/spool so you don\u2019t have to worry about getting behind on your next job."", ""SOLID BARE COPPER CONDUCTORS. Pure bare copper produces a stronger signal along with better conductivity and flexibility when compared to copper clad aluminum (CCA)."", ""FOR USE INDOORS. The green riser rated jacket is for use in between floors, in wall, and non-plenum spaces. Help fires from spreading floor to floor in vertical installations with mild flame retardanc"", ""\u2713 CERTIFIED by trueCABLE. Our data cables have been tested with a Fluke DSX-8000 Versiv CableAnalyzer and are in compliance with ANSI/TIA 568.2-D standards, RoHS-3 compliant, and cETLus certified. Bac""]","[{""reviewer_name"": ""Customer CK5XQ"", ""rating"": 4.0, ""title"": ""Why is the drain wire inside the plastic wrap?"", ""body"": ""I am bewildered by the drain wire, which is insulated from the foil. I just attached both of them to the shields on my connectors."", ""verified_purchase"": true, ""helpful_votes"": 1}, {""reviewer_name"": ""Customer WR76A"", ""rating"": 5.0, ""title"": ""Works for my setup"", ""body"": ""new cable for my new video setup, highend cat6 and very durable and thick."", ""verified_purchase"": true, ""helpful_votes"": 1}]"
B07GXM524L,"Cookk Universal Folio Case for All 6.5-7.5 inch Tablet, Cookk PU Leather Bling Glitter [Card Slots] Stand Cover for Galaxy Tab 4, Galaxy Tab 3 Lite, Nexus 7, Touch M7, Rosegold","Universal Folio Case Compatibility: Fits most of 6.5 to 7.5 inch tablet with android or windows or Linux Operating Systems. (Galaxy Tab A 7.0"" SM-T280/ Tab A6 7.0, Tab 4 7.0 SM-T280/T231/T235, Galaxy Tab 3 7.0 LTE GT-P3220, Galaxy Tab E Lite 7.0, Galaxy J 7.0, Tab 2 7.0 & 7.0 Plus P3100, Google Nexus 7, Nextbook Ares, FileMate Clear 7, Apex 7,  ClickN KIDS Tablet 2, Ematic EGQ307, FileMate Clear 7""/ Clear X2 7""/ Clear X4 7"", Hisense Sero 7 LT/ 7 Pro, HP Stream 7"",  Nextbook Ares 7 7, Nobis NB07, RCA 7 Voyager II,Visual Land Prestige Elite FamTab/ Prestige 7, Ematic EGQ307, FileMate Clear 7""/ C",14.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07GXM524L,4.4,66,Cookk,True,"[""Universal 6.5 - 7.5 inch smart pu leather tablet case, designed for Samsung Galaxy Tab 4 7.0, Tab 3 Lite 7.0, Tab A 7.0, RCA Voyager 7.0, Google Nexus 7.0, Astro Tab 7\"" Tablet, Dragon Touch M7, Lenovo"", ""The universal PU Leather Bling Glitter flip case is equipped with 4 clasps to well fix and protect your tablet PC from everyday tear and wear without affecting the normal use."", ""Wallet Style design has card slots and pocket. Card slot is designed for you to put debit card, credit card or ID card and so on."", ""Bulit In Stand with multiple viewing angles and easily to fold for a comfortable viewing position, It frees up your hands so you can enjoy movies, surf the Internet, conduct a presentation, view photo"", ""Magnetic Closure Design: Flexible and secure enough to hold the cover open or shut. Available in a variety of bright and fun colors. Full access to ports and buttons on most devices EXCEPT for camera ""]",[]
B0C3VJHW5Z,"BORIYUAN iPad Mini 6 Keyboard Case 2021, 7 Colors Backlit Detachable Keyboard Slim Folio Smart Cover for iPad Mini 6th Generation 8.3 inch – Black","New iPad Mini 6 Keyboard Case 2021- Boriyuan 7 Colors Backlit Detachable Keyboard Slim Leather Folio Smart Cover with Pencil Holder for Apple iPad Mini 6th Gen 8.3""(A2567/A2568/A2569), Support Apple Pencil Charging Description: - Slim, sturdy and attractive design.The iPad fits snugly into the case and provide sufficient protections for daily use. - Our iPad Mini 6th generation keyboard case comes with a slot for holding your Apple pencil stylus that lets you effortlessly reach for your pen whenever you want to use the touch pen function.(Apple Pencil is NOT included) - A protective cover and ",33.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0C3VJHW5Z,4.3,1417,BORIYUAN,True,"[""Compatibility\u3011- Boriyuan Stylish iPad Mini 6th Gen Keyboard Case will turn your iPad into a stylish laptop in Seconds.It is uniquely ideal for school&home& work & travel. Specifilly designed for New i"", ""\u3010Detachable & Backlit Bluetooth iPad Mini 6 Keyboard\u3011 - 3 levels of brightness and 7 vibrant colors make typing fun and easy in the dark or the light.The lightweight bluetooth keyboard is ultra slim a"", ""\u3010Full Protection & Multiple Viewing Angles\u3011- This keyboard case for iPad mini 6 is made of high quality PU leather material for durability, carrying a silicone soft shell inside, so that it can protec"", ""\u3010Built-in Apple Pencil Holder & Auto Sleep/ Wake Function\u3011 - Our iPad Mini 6th generation keyboard case comes with a slot for holding your Apple pencil and can also support 2nd Gen Apple Pencil's magn"", ""\u3010Package & Warranty - content includes\u3011- 1 x keyboard case for ipad mini 6th generation 8.3 inch 2021, 1 x Micro USB charging cable,1 x user Manual.Boriyuan provides you with 24-hour email contact ser""]","[{""reviewer_name"": ""Customer TJURA"", ""rating"": 5.0, ""title"": ""Excellent"", ""body"": ""Love the keyboard, works great!"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 3A6MQ"", ""rating"": 1.0, ""title"": ""Great concept poor design"", ""body"": ""The part that goes around the actual ipad ripped off of the folio after less than a week."", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 5M7PA"", ""rating"": 2.0, ""title"": ""(((Got a refund!))"", ""body"": ""Tired of the Rose gold color. I sent this back because it is flimsy and not staying in my lap. Got the Fintie rotating case instead. I realized I did not need a keyboard. I use my Fintie sturdy case with a wireless mouse. Much better!\ud83d\udcaf Was a lot of money  for this Boriquan flimsy case too. \ud83e\udd26\ud83c\udffd\u200d\u2640\ufe0fThank God I for back my money. \ud83d\ude4f\ud83c\udffd"", ""verified_purchase"": true, ""helpful_votes"": 0}, {""reviewer_name"": ""Customer 223VA"", ""rating"": 4.0, ""title"": ""Nice iPad mini cover and keyboard"", ""body"": ""While I don't use the cover with my iPad mini, I use the keypad.  Cover added extra weight to my iPad I don't want at this time going to and from work.  Color is pleasant and the price was amazingly affordable.  The keyboard pairs up easily with iPad mini and holds charge  for a long time."", ""verified_purchase"": true, ""helpful_votes"": 0}]"
B07CRKJRT2,Cuir Ally Women's Smart Clutch with Tracking Technology,Cuir Ally Women's Smart Clutch with Tracking Technology,99.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B07CRKJRT2,4.0,18,Cuir Ally,True,"[""PU leather"", ""Get wallet loss alert notification on your smartphone to prevent wallet loss or theft"", ""Open your phone\u2019s camera mode & keep your it on a table, double press your clutch to take amazing hands free selfies"", ""Double press your wallet to ring your phone to find it, even when your phones is on silent mode"", ""Automatically share your live location (through wallet) with friends and family to keep them informed of your whereabouts thus ensuring your safety"", ""Find the last seen location of your clutch & your phone from any internet connected device like Laptop, PC, Tablet etc.""]",[]
B091THDX36,"CPU Cooling Fan,CPU Cooler Heat Sink Cooling Fan for LGA2011 1366 1150 1151 1155 1156 Computer Supplies,CPU Heat Sink Fan with Strong Heat Dissipation","Feature:  1. The aluminum alloy heat sink is used, and the heat dissipation area is large. 2. Using 4heat copper tube, high heat dissipation efficiency and fast heat dissipation. 3. 9cm cooling fan, strong wind, strong heat dissipation, convenient and practical. 4. This CPU cooling fan has a back plate and bracket for easy installation. 5. This CPU cooler is suitable for LGA2011 1366 11501151 1155 1156 platform.    Specification:    Item Type: CPU Cooler    Material: Aluminum alloy + copper tube  Fan Size: Approx. 9 x 9 x 2.5cm / 3.5 x 3.5 x 1in    Role: CPU heat dissipation  How To Use:   1. ",23.9,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B091THDX36,1.0,2,Heayzoki,True,"[""The aluminum alloy heat sink is used, and the heat dissipation area is large."", ""Using 4heat copper tube, high heat dissipation efficiency and fast heat dissipation."", ""9cm cooling fan, strong wind, strong heat dissipation, convenient and practical."", ""This CPU cooling fan has a back plate and bracket for easy installation."", ""This CPU cooler is suitable for LGA2011 1366 11501151 1155 1156 platform.""]",[]
B0BPMGTV36,"PHIXERO SATA to USB 3.0 Adapter for 2.5"" SSD/HDD with Protective Case, SATA to USB 5Gbps Support UASP for Samsung/Seagate/WD/SanDisk, USB to SATA Adapter Compatible with PC/Laptop/HD TV/PS5/PS4/Xbox","PHIXERO SATA to USB 3.0 Adapter for 2.5"" SSD/HDD with Protective Case, SATA to USB 5Gbps Support UASP for Samsung/Seagate/WD/SanDisk, USB to SATA Adapter Compatible with PC/Laptop/HD TV/PS5/PS4/Xbox",10.99,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B0BPMGTV36,4.6,37,PHIXERO,True,"[""[Silicone Protective Case] Come with a 2.5\u201d hard drive protective case, which is made of high-resilience silicone, which has the effect of shock absorption and anti-skid. Sata adapter + Protective Cas"", ""[5Gbps Transfer Speed] This SATA to USB 3.0 adapter supports UASP, which increases the transfer speed by 70%. It also reduces CPU utilization, data latency and latency."", ""[Work for 2.5\"" SSD/HDD] This SATA to USB adapter supports 5V voltage input and output. It can work stably with 2.5 inch hard drives, and is compatible with various brands of hard drives such as Samsun"", ""[Plug and Play] When using this USB to SATA Adapter, there is no need to install any programs; connect the hard drive to USB device, and then start working immediately. Note: Please connect directly w"", ""[Stable Transmission] This hard drive to usb adapter adopts upgraded intelligent chip technology to ensure smooth and stable transmission process."", ""[Universal compatibility] USB 3.0 to SATA \u2162 Adapter, backward compatible with USB 2.0/1.0, SATA \u2160/\u2161. Compatible with MAC OS/Windows/Linux/android systems. Compatible with PS3/PS4/PS5/XBOX/Ninja V/PC/T""]","[{""reviewer_name"": ""Customer URTZA"", ""rating"": 5.0, ""title"": ""SATA to USB 3 adapted with 2.5, 3.5, and my CD/DVD (see video)"", ""body"": ""[[VIDEOID:7bb1f58d0b6e86b5d173d0a58032a110]] Excellent SATA to USB 3 adapter.  I have 5 or 6 working drives in my cupboard that are not currently in computers, and this PHIXERO adapter worked with all of them.<br /><br />I asked for the option of a power adapter.  If I were using it on laptop drives (2.5 inch) only, I would have skipped that and gotten the silicone laptop drive sleeve they offer i"", ""verified_purchase"": false, ""helpful_votes"": 0}]"
B08DP1YZP8,"Bindpo Electronic Eyepiece,1.25 Inch Digital Telescope Eyepiece with USB Port, Electronic Eyepiece Camera Accessory for Astrophotography,640x480 Pixels, Compatible for PC/Laptop,","Specification:Condition: Brand NewMaterial: PlasticColor: BluePixel: 300,000CMOS Chip Type: Color CMOS Image SensorVideo Format: 24 bit RGBInterface: USB 2.0Lens Port: 1.25"" / 31.7mmVideo: 640x480 pixels up to 15 frame/sec(VGA)Frame Rate: 320x240 up to 30 frame/sec(CIF)S/N Ratio: less than 48dBDynamic Range: less than 72dBAutomatic white background balanceAutomatic color compensateWeight: Approx. 150gSystem Requirements:IBM PC or compatible PC or laptop with USB portPentium 200 or higher CPUWIN ME/2000/XP/7 Operating Systems20MB or higher remaining hard-disk space32MB or higher memorySupport D",15.12,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B08DP1YZP8,2.9,19,Bindpo,True,"[""Useful USB eyepiece camera allows you to transmit the real-time view through your telescope to a laptop or PC, and capture great digital movies and images."", ""Share the view of planets, the moon, and terrestrial targets through your telescope with friends, family, and fellow astronomy enthusiasts."", ""Great for lunar and planetary shots, but not suitable for deep space imaging."", ""Fits into any 1.25-inch telescope focuser or 1.25-inch step-down adapter.It is a plug and play product for real-time data transmission to PC via USB port."", ""This is a high performance web digital product guaranteed by our technology and quality.It has a high resolution and fast transmission rate, it is nice-looking and easy to carry.""]",[]
B09CL2VNPJ,rgzhihuifz 10 Pcs CR/LIR2450 Horizontal Coin Button Battery Holder Black Container Case,"Please pay attention to the Specification Table before purchasing, make sure our product is right what you want. ---Notes:Battery is not included here. PCB Horizontal type, for single CR/LIR2450 button battery. Output Voltage: 3V",6.25,Electronics,https://placehold.co/400x300/e0e7ff/6366f1?text=B09CL2VNPJ,4.7,8,rgzhihuifz,True,"[""PCB Horizontal type, for single CR/LIR2450 button battery."", ""Output Voltage: 3V"", ""Please pay attention to the Specification Table before purchasing, make sure our product is right what you want. ---Notes:Battery is not included here.""]",[]
